OBJECTID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,UNIT_ID,START_DATE,END_DATE,AGENCY,TREATED_AC,GIS_ACRES,STATE,YEAR_,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,Shape_Length,Shape_Area
"209","0000000003272217", ,"17",CNF,"20060000","20060406",USF,102.013092054199,102.01220703125,CA,"2006",,,,6475.62445581403,412828.748689407
"210","0000000003273662",06 AL QLG ROBBERS DFPZ,"17",LNF,"20060000","20060823",USF,990.308608961719,990.306396484375,CA,"2006",,,,32555.3064026133,4007627.82095488
"211","3274344",SALYER GS BLOWDOWN THIN,"17",SRF,"20060000","20060426",USF,2.24429124940657,2.24425935745239,CA,"2006",,,,606.95738127812,9082.19526513484
"212","3274345",SALYER GS BLOWDOWN HP,"9",SRF,"20060000","20060426",USF,2.24429124940657,2.24425935745239,CA,"2006",,,,606.95738127812,9082.19526513484
"213","0000000003274959", ,"9",SHF,,"20051130",USF,4.02276914452943,4.02267980575562,CA,"2006",,,,1324.22190412946,16279.2075067349
"214","0000000003274960", ,"15",SHF,"20060000","20060315",USF,32.3874602606354,32.3875999450684,CA,"2006",,,,5957.34648332047,131067.961578241
"215","0000000003275100",06 EL QLG HOLLAR TIMBER SALE,"17",LNF,"20060000","20060906",USF,234.442193644963,234.442474365234,CA,"2006",,,,7060.97258048792,948755.018014036
"216","3275378",TUNNEL HAND PILE,"9",INF,"20060000","20060912",USF,182.904865517642,182.90510559082,CA,"2006",,"3","2",4660.62809054589,740190.718776682
"217","0000000003275650",2006 BIOMASS REMOVAL,"2",BDF,"20060000","20060501",USF,94.7578728097893,94.7577590942383,CA,"2006",,,,3516.23108067056,383471.051947654
"218","0000000003275651",2006 BIOMASS REMOVAL,"2",BDF,"20060000","20060501",USF,31.5053819116794,31.5053195953369,CA,"2006",,,,1532.71004242172,127497.503813158
"219","3275652",BIG BEAR UNIT 7 BIOMASS REMOVAL,"2",BDF,"20060000","20060101",USF,36.9505267509979,36.950626373291,CA,"2006",,,,3014.24094606959,149533.878757747
"220","3275653",BIG BEAR SHADED UNIT 10,"2",BDF,"20060000","20060501",USF,49.3953207904691,49.3963623046875,CA,"2006",,,,3722.36405422937,199899.979584329
"221","0000000003275655",ARCTIC CIRCLE 2006,"2",BDF,,"20051115",USF,48.9318940038542,48.9312782287598,CA,"2006",,,,6938.07141542627,198017.863300136
"222","3276181",ERICKSON THIN 06,"17",KNF,"20060000","20060515",USF,1701.88857029912,1701.8876953125,CA,"2006",,,,39195.4385400558,6887295.10587408
"223","3276182",LA HONDA 06,"17",KNF,"20060000","20060515",USF,49.8874777224231,49.887378692627,CA,"2006",,,,2619.45402856829,201887.053626221
"224","3276183",TENNANT WUI PLANTATION THIN 06,"15",KNF,"20060000","20060926",USF,196.494304458692,196.496002197266,CA,"2006",,,,12175.4205860169,795191.108937555
"225","0000000003276244", ,"9",SHF,"20060000","20060918",USF,33.9216230537931,33.9213981628418,CA,"2006",,,,3105.56380437631,137275.033235187
"226","3276248",HWY 18/NRCS/CALTRANS/NOBLE/2006,"2",BDF,"20060000","20060523",USF,232.401552932239,232.402374267578,CA,"2006",,,,15862.4811214692,940499.054779687
"227","0000000003276515",06 GT ROCKEYE IRC BIOMASS,"2",ENF,"20060000","20060503",USF,207.383979538964,207.384536743164,CA,"2006",,,,16204.6333784064,839255.426621132
"228","0000000003276516",06 GT ROCKEYE IRC BRUSH CUT,"15",ENF,"20060000","20060504",USF,305.62044982853,305.62158203125,CA,"2006",,,,23037.2160679373,1236806.64486376
"229","3276765",WATERS BRADCO THIN,"17",BDF,"20060000","20060608",USF,75.6819813742161,75.6824493408203,CA,"2006",,,,2556.38575693784,306275.99376045
"230","3276766",VOE BRAD CHIP,"5",BDF,"20060000","20060608",USF,75.6819813742161,75.6824493408203,CA,"2006",,,,2556.38575693784,306275.99376045
"231","3276767",UNIT 73 THIN,"17",BDF,"20060000","20060608",USF,66.5950555654121,66.5953216552734,CA,"2006",,,,5996.06444692356,269501.690031336
"232","0000000003276771",ANGELUS TS AREA MASTICATION,"15",BDF,"20060000","20060601",USF,20.9500841184866,20.9503326416016,CA,"2006",,,,1165.16608577843,84782.9911171752
"233","0000000003276781",138 2006 NOBLE/CAL TRANS NRCS,"2",BDF,"20060000","20060609",USF,48.0236702505739,48.0237236022949,CA,"2006",,,,12663.4045225072,194345.109021973
"234","3277053",HOOK CREEK 2006 HTR JAMMER JOB,"13",BDF,"20060000","20060601",USF,77.8172758525075,77.817024230957,CA,"2006",,,,4189.36149717142,314914.310721115
"235","3277100",SAWLOG/BIOMASS FY06 WUI,"2",STF,"20060000","20060531",USF,40.3062841934592,40.3065795898438,CA,"2006",,,,2048.13245628125,163114.93891447
"236","3277130",LT ROADSIDE PILES (06),"5",SRF,"20060000","20060718",USF,11.5987413284778,11.5987854003906,CA,"2006",,,,12761.5071087577,46938.6196327368
"237","3277134",BBSFB UNIT 10 THIN SUMMITT,"17",BDF,"20060000","20060620",USF,49.3953207904691,49.3963623046875,CA,"2006",,,,3722.36405422937,199899.979584329
"238","3277135",BBSFB UNIT 10 CHIP,"5",BDF,"20060000","20060620",USF,49.3953207904691,49.3963623046875,CA,"2006",,,,3722.36405422937,199899.979584329
"239","3277257",BBSFB UNIT 7 THIN,"17",BDF,"20060000","20060601",USF,36.9505267509979,36.950626373291,CA,"2006",,,,3014.24094606959,149533.878757747
"240","0000000003277259",06 HC PITTVILLE MP,"13",LNF,"20060000","20060627",USF,87.3250051068024,87.3248901367188,CA,"2006",,,,3905.68807371063,353391.299642865
"241","0000000003277260",06 HC QLG N.COBLE MP,"13",LNF,"20060000","20060627",USF,369.622457884643,369.62158203125,CA,"2006",,,,7539.86654376276,1495805.46791272
"242","3277286",PINEWOOD UNIT 6 BIOMASS REMOVAL,"2",BDF,"20060000","20060601",USF,71.2779751242503,71.2787704467773,CA,"2006",,,,4855.64760814665,288454.961790536
"243","3277293",PINEWOOD 6 2006 THIN,"17",BDF,"20060000","20060601",USF,71.2779751242503,71.2787704467773,CA,"2006",,,,4855.64760814665,288454.961790536
"244","3277295",SOUTHRIDGE UNIT 6 BIOMASS REMOVAL,"2",BDF,"20060000","20060601",USF,21.0042195363839,21.0040225982666,CA,"2006",,,,2094.16547658769,85000.2636854598
"245","3277296",SOUTHRIDGE UNIT 6 THIN,"17",BDF,"20060000","20060601",USF,21.0042195363839,21.0040225982666,CA,"2006",,,,2094.16547658769,85000.2636854598
"246","3277319",SOUTHRIDGE 1-1 BIOMASS REMOVAL,"2",BDF,"20060000","20060201",USF,4.72693873703807,4.72695350646973,CA,"2006",,,,880.091816354284,19129.3016328436
"247","3277320",SOUTH RIDGE 1-1 THIN,"17",BDF,"20060000","20060201",USF,4.72693873703807,4.72695350646973,CA,"2006",,,,880.091816354284,19129.3016328436
"248","3277397",PINEWOOD 6-2 BIOMASS,"2",BDF,"20060000","20051115",USF,24.3457335605543,24.3456726074219,CA,"2006",,,,1733.91300280677,98523.4452106074
"249","3277398",PINEWOOD 6-2-THIN,"17",BDF,"20060000","20051115",USF,24.3457335605543,24.3456726074219,CA,"2006",,,,1733.91300280677,98523.4452106074
"250","3277400",IDYLLWILD WEST UNIT 9 BIG TREES,"2",BDF,"20060000","20060601",USF,103.083731686255,103.084030151367,CA,"2006",,,,2878.1920729624,417166.269634497
"251","3277401",IDYLWILD WEST UNIT 9 THIN,"17",BDF,"20060000","20060601",USF,103.083731686255,103.084030151367,CA,"2006",,,,2878.1920729624,417166.269634497
"252","3277402",IDYLWILD WEST UNIT 9 CHIP,"5",BDF,"20060000","20060601",USF,103.083731686255,103.084030151367,CA,"2006",,,,2878.1920729624,417166.269634497
"253","3277403",IDYLLWILD WEST UNIT 8 BIG TREES,"2",BDF,"20060000","20060601",USF,63.928005183599,63.9272727966309,CA,"2006",,,,3566.05082383566,258704.491751893
"254","3277841",ORLEANS CPP A THIN (06),"17",SRF,"20060000","20060914",USF,81.2942695855923,81.296012878418,CA,"2006",,,,8044.82480283185,328993.298975287
"255","3277883",PANTHER 96 HP (06),"9",SRF,"20060000","20060428",USF,5.36776298817508,5.36782789230347,CA,"2006",,,,1049.93167822594,21722.8280588898
"256","0000000003277886",06 HC QLG NORTH COBLE CRUSH,"6",LNF,"20060000","20060706",USF,82.3638365069875,82.3634262084961,CA,"2006",,,,3432.74646055438,333312.960393548
"257","0000000003277888",06 HC QLG PITTVILLE THIN/HP,"9",LNF,"20060000","20060901",USF,95.6461087144095,95.6450805664062,CA,"2006",,,,3764.47208090643,387061.921529977
"258","3277894",WAGON WHEEL CHIP CCC (06),"5",SRF,"20060000","20060914",USF,49.3622745598333,49.3624229431152,CA,"2006",,,,2388.9196401824,199762.640800506
"259","3277901",SRNRA ROADSIDE BRUSHING (06),"9",SRF,"20060000","20060630",USF,27.1493105631078,27.141321182251,CA,"2006",,,,138622.217632641,109837.030286954
"260","3277902",SALYER GS BLOWDOWN CHIP,"5",SRF,"20060000","20060426",USF,2.24429124940657,2.24425935745239,CA,"2006",,,,606.95738127812,9082.19526513484
"261","3277930",POT CABBAGE HP (06),"9",SRF,"20060000","20060914",USF,71.2471944000306,71.2468414306641,CA,"2006",,,,4796.1956991357,288325.725382911
"262","0000000006265907",06 ULM ANGORA HANDPILE,"9",TMU,"20060000","20060730",USF,5.06147577118456,5.06157159805298,CA,"2006",,,,1962.11719998051,20483.4527483134
"263","0000000006265909",06 ULM TSI/H-TREE TREATMENTS,"5",TMU,"20060000","20060730",USF,5.03750835753799,5.03747892379761,CA,"2006",,,,2248.96160033454,20385.9534032767
"264","0000000006266001",06 EL QLG CALDERA TIMBER SALE,"17",LNF,"20060000","20060920",USF,1213.48977607815,1213.48913574219,CA,"2006",,,,23588.5969927005,4910816.31924608
"265","0000000006266002",06 EL QLG CABOOSE TIMBER SALE,"17",LNF,"20060000","20060926",USF,581.068761565803,581.069885253906,CA,"2006",,,,12441.1336354023,2351506.38064682
"266","0000000006266158", ,"15",CNF,"20060000","20060608",USF,301.786349276773,301.785858154297,CA,"2006",,,,13841.6689273725,1221284.03149129
"267","0000000006266170", ,"5",CNF,"20060000","20060516",USF,96.0200078362653,96.0211563110352,CA,"2006",,,,3992.00809427711,388583.82105243
"268","6266267",DEER MOUNTAIN WILDLIFE THIN 06,"17",KNF,"20060000","20060515",USF,351.459534091648,351.458862304688,CA,"2006",,,,6077.80711526156,1422303.61032621
"269","0000000006266418", ,"15",CNF,"20060000","20060608",USF,153.918972912431,153.921401977539,CA,"2006",,,,10760.1169213979,622897.797907508
"270","0000000006266427", ,"15",CNF,"20060000","20060609",USF,42.1440698672738,42.1439247131348,CA,"2006",,,,3571.91509694111,170550.407170922
"271","0000000006266428", ,"5",CNF,"20060000","20060609",USF,30.4384261601016,30.4393539428711,CA,"2006",,,,4294.8468682997,123183.692986955
"272","0000000006266429", ,"12",CNF,"20060000","20060609",USF,71.947584293558,71.9469604492188,CA,"2006",,,,3086.23873516103,291159.014604101
"273","0000000006266430", ,"15",CNF,"20060000","20060609",USF,32.2353706561627,32.2352180480957,CA,"2006",,,,1795.21832487627,130451.304435253
"274","0000000006266431", ,"15",CNF,"20060000","20060612",USF,20.3860010745913,20.3856220245361,CA,"2006",,,,4434.01066160731,82497.6854968248
"275","0000000006266432", ,"15",CNF,"20060000","20060612",USF,34.4653475283673,34.4656219482422,CA,"2006",,,,1832.77314698979,139477.429395094
"276","0000000006266433", ,"17",CNF,"20060000","20060907",USF,245.754938974645,245.754058837891,CA,"2006",,,,8405.86499160191,994531.380245371
"277","0000000006266434", ,"17",CNF,"20060000","20060614",USF,37.4723226032534,37.4719772338867,CA,"2006",,,,1569.09108242292,151643.708667119
"278","6266459",FY06 SHRED APPROP,"15",STF,"20060000","20060929",USF,1016.72447761836,1016.72204589844,CA,"2006",,,,30380.2904401884,4114528.21624484
"279","6266463",TANBARK UNDERSTORY HF,"2",ANF,"20060000","20060930",USF,133.720754908937,133.720718383789,CA,"2006",,,,3619.21510725877,541148.556760038
"280","6266469",FY06 RUBY HAND THIN APPROP,"17",STF,"20060000","20060929",USF,142.275348160719,142.275955200195,CA,"2006",,,,9074.82776855411,575770.359368621
"281","6266477",FY06 RAC DEBRIS COLLECTION,"2",STF,"20060000","20060526",USF,392.844010161471,392.843231201172,CA,"2006",,,,4922.83550438305,1589780.09423604
"282","6266569",RELEASE FOR GROWTH,"17",MNF,,"20060623",USF,26.0790500289112,26.0790462493896,CA,"2006",,,,3708.50948772038,105538.154222721
"283","6266782",RAC FUELBREAK FY2006/2007,"17",STF,,"20060627",USF,53.8964246547071,53.8960876464844,CA,"2006",,,,2403.76180728364,218109.731731975
"284","6266882",OLD FIRE SITE PREP U-7 CUT,"9",BDF,,"20060715",USF,43.1861328119518,43.1853790283203,CA,"2006",,,,1654.0245888572,174765.03619052
"285","0000000006266883",13 CURVES DEAD TREES,"2",BDF,,"20060715",USF,101.990262960004,101.990257263184,CA,"2006",,,,13507.4013486102,412739.917588951
"286","0000000003277936",06 GT/ PAC OWL STUDY,"15",ENF,,"20060703",USF,450.12823135034,450.128997802734,CA,"2006",,,,26284.5292555069,1821607.44406345
"287","3278266",WEST RIDGE 2006 MAINTANENCE,"9",BDF,,"20060715",USF,67.0631927944513,67.0629730224609,CA,"2006",,,,6116.07425396817,271394.229918829
"288","3278272",SNOWSLIDE 3N16 PLUS TIMBER SALE,"2",BDF,,"20060719",USF,1316.03652256514,1316.04040527344,CA,"2006",,,,111647.140720597,5325826.36496061
"289","0000000003278284",ANGELUS OAKS ARCH SITE THIN,"17",BDF,,"20060715",USF,3.86416557136837,3.86399364471436,CA,"2006",,,,505.609981596296,15637.027323145
"290","3278285",OLD FIRE SITE PREP MANPOWER CUT,"9",BDF,,"20060715",USF,36.7748579123667,36.7762832641602,CA,"2006",,,,3557.78353168206,148828.344865989
"291","0000000003278573", ,"13",SHF,,"20060915",USF,135.93553166,135.935623168945,CA,"2006",,,,4423.0349195465,550111.954552079
"292","3278602",CAMINO(LIBERTY)GRAPPLE PILE-UNIT72,"13",TNF,,"20060801",USF,92.7284990983902,92.7291641235352,CA,"2006",,,,4665.6206847965,375261.610428213
"293","0000000003278930",06 PAC TREEAGE STEWARDSHIP,"13",ENF,,"20060802",USF,992.464446430633,992.4658203125,CA,"2006",,,,51569.7406291877,4016366.61868022
"294","3278940",BADGER RELEASE CONTRACT,"15",MDF,,"20060615",USF,451.31641249483,451.316925048828,CA,"2006",,,,19205.8057316616,1826414.80191404
"295","3278944",BADGER RELEASE FA,"15",MDF,,"20060809",USF,443.683828672425,443.68310546875,CA,"2006",,,,18621.7850024891,1795521.86836995
"296","3278949",FY06 BRUSHING,"15",STF,,"20060726",USF,9.84419683141317,9.8441801071167,CA,"2006",,,,707.59341605975,39837.98451363
"297","3278968",FY06 GRAZE,"8",STF,,"20060726",USF,612.557230459511,612.555236816406,CA,"2006",,,,15291.3372830545,2478923.18589797
"298","3278980",DEFENSE_THREAT,"13",SQF,,"20060715",USF,50.5392449091729,50.5390434265137,CA,"2006",,,,7764.44487615773,204524.255363271
"299","3278986",THREAT,"6",SQF,,"20060701",USF,42.8639410623136,42.8636054992676,CA,"2006",,,,5654.81607561887,173462.856026721
"300","0000000003278987", ,"9",SHF,,"20060918",USF,23.3551036293136,23.3559093475342,CA,"2006",,,,2185.22527984951,94518.0135430766
"301","0000000003278988", ,"9",SHF,,"20060918",USF,44.4201820930155,44.420166015625,CA,"2006",,,,4022.41168779272,179762.033073715
"302","0000000003278989", ,"9",SHF,,"20060930",USF,4.32533428970762,4.3253231048584,CA,"2006",,,,857.276692767044,17503.9615089476
"303","3278996",DEFENSE_THREAT,"17",SQF,,"20060730",USF,29.3838767670283,29.3836917877197,CA,"2006",,,,3159.53418843129,118911.582650466
"304","3278999",NON_WUI,"5",SQF,,"20060601",USF,10.5868180933642,10.5867366790771,CA,"2006",,,,983.969267270156,42843.003225048
"305","0000000003279014",06 KELLOGG MECHANICAL PCT,"2",MDF,,"20060720",USF,159.735799690134,159.736740112305,CA,"2006",,,,9717.67020997268,646431.64620152
"306","3279052",LOST ROAD MASTICATION (06),"15",TNF,,"20060928",USF,64.4727749019451,64.473747253418,CA,"2006",,,,2384.89983073569,260916.005439166
"307","0000000003280092",06 PAC MS NOMER BIOMASS,"2",ENF,,"20060928",USF,868.79182276293,868.792114257812,CA,"2006",,,,45779.4475659497,3515877.06374329
"308","3280100",ORLEANS ROADSIDE,"9",SRF,,"20060801",USF,26.3953434950526,26.3952178955078,CA,"2006",,,,32939.299865964,106817.66009585
"309","3280107",SAWLOG/BIOMASS FY06 - EXTRA FUNDS,"2",STF,,"20060926",USF,1600.26105507211,1600.26232910156,CA,"2006",,,,57703.111838574,6476031.89946861
"310","3280206",SHRED FY06,"15",STF,,"20060921",USF,333.246331963654,333.247406005859,CA,"2006",,,,17427.0795764197,1348604.37793759
"311","3280358",MASTICATION,"15",KNF,,"20051031",USF,180.251518930616,180.251419067383,CA,"2006",,,,10080.4087605909,729451.60123494
"312","3280361",THINNING SALMON RIVER,"17",KNF,,"20060930",USF,683.203515503091,683.203308105469,CA,"2006",,,,39038.9182245514,2764825.60086821
"313","3280362",HAND PILE SALMON RIVER,"9",KNF,,"20060930",USF,228.404419222451,228.405151367188,CA,"2006",,,,11545.5316431365,924322.845755327
"314","3280363",LOP & SCATTER SALMON RIVER,"12",KNF,,"20060930",USF,460.860501633579,460.859680175781,CA,"2006",,,,30279.0283846023,1865032.9473233
"315","3280419",MASTERSON MASTICATION,"15",KNF,,"20060930",USF,121.511830100553,121.51065826416,CA,"2006",,,,3374.99481517251,491736.184290466
"316","3280420",DOGBARK MOW,"15",KNF,,"20060930",USF,151.847946759546,151.848220825195,CA,"2006",,,,4228.41838249913,614507.965457913
"317","3280421",GREAT SCOTT SCOTT THIN,"17",KNF,,"20060930",USF,341.573004908585,341.572235107422,CA,"2006",,,,24903.3946319386,1382293.8436607
"318","3280422",GREAT SCOTT SCOTT HANDPILE,"9",KNF,,"20060930",USF,237.175788892282,237.175445556641,CA,"2006",,,,14555.8463281508,959814.944927295
"319","3280423",GREAT SCOTT SCOTT LOP,"12",KNF,,"20060930",USF,91.404204396927,91.4035415649414,CA,"2006",,,,9439.61843903189,369897.012283755
"320","3280424",GREAT SCOTT SCOTT CHIP,"5",KNF,,"20060930",USF,12.9930116193763,12.9932670593262,CA,"2006",,,,907.929864755952,52581.8864496518
"321","3280427",THINNING OF NATURAL FUELS,"17",KNF,,"20060930",USF,512.600318267227,512.598327636719,CA,"2006",,,,27541.7007802906,2074411.88624069
"322","3280459",FY06 THIN,"17",STF,,"20060117",USF,277.187559442028,277.186492919922,CA,"2006",,,,15645.6521340413,1121733.93520441
"323","3280506",PRODGENY THIN BY MASTICATION,"15",PNF,,"20060913",USF,20.9713024354092,20.9710350036621,CA,"2006",,,,1452.37063293376,84866.7679328179
"324","6148958",FY06 RAC FUELBREAK,"17",STF,,"20060523",USF,76.0033513826003,76.0041961669922,CA,"2006",,,,2328.23413897824,307578.055032353
"325","0000000006223038",06 IVORY TS SITE PREP,"13",MNF,,"20060901",USF,182.680650429182,182.679061889648,CA,"2006",,,,12467.5297584186,739275.961575922
"326","6228912",PROSPECT THIN PILE BURN,"9",PNF,,"20060930",USF,95.0229485606801,95.0230941772461,CA,"2006",,,,5778.20065601412,384544.820293581
"327","6228915",LOVE JOY SITE PREP,"13",PNF,,"20060930",USF,160.080015633475,160.081588745117,CA,"2006",,,,6318.67559591322,647827.218393894
"328","6237427",HAND PILE,"13",PNF,,"20051015",USF,79.9583744268161,79.9585571289062,CA,"2006",,,,6225.73549099714,323580.785235281
"329","0000000006254319",06 SNPLMA TSI/H-TREES URBAN LOTS,"17",TMU,,"20060730",USF,161.445565935954,161.445327758789,CA,"2006",,,,23166.0152640935,653346.088279367
"330","0000000006257696",06 HIGH HORSE,"17",MNF,,"20060920",USF,417.441265194198,417.442138671875,CA,"2006",,,,31451.3064930737,1689328.45223767
"331","6258653",ULM KINGSBURY SOUTH HANDTHIN,"17",TMU,,"20060730",USF,145.631273060166,145.630676269531,CA,"2006",,,,16876.4468140244,589346.464280388
"332","6264613",BURN PILES,"13",PNF,,"20051216",USF,284.315161893487,284.316101074219,CA,"2006",,,,13780.7330527283,1150586.47571017
"333","0000000006264992", ,"15",CNF,,"20060515",USF,67.9657546658874,67.9660491943359,CA,"2006",,,,3161.90377073294,275048.841402159
"334","0000000006265000", ,"15",CNF,,"20060608",USF,45.6271883146749,45.6266059875488,CA,"2006",,,,2440.65601705698,184644.322657869
"335","0000000006265017",06 ULM ANGORA HANDTHIN,"17",TMU,,"20060730",USF,5.06147577118456,5.06157159805298,CA,"2006",,,,1962.11719998051,20483.4527483134
"336","6265027",WARD CTL THIN UNIT 20-5,"17",TMU,,"20060426",USF,109.895815313084,109.896560668945,CA,"2006",,,,3577.17061291068,444735.587409117
"337","6265028",WARD CTL THIN UNIT 20-9,"17",TMU,,"20060929",USF,164.80528725138,164.80436706543,CA,"2006",,,,5666.98075335835,666939.600771543
"338","6265038",CLM HAZARD TREE REMOVAL 2006,"17",TMU,,"20060414",USF,64.5744282776046,64.5737991333008,CA,"2006",,,,10160.0695181817,261320.905255619
"339","6265039",CAMP RICH HAZARD TREE REMOVAL 2006,"17",TMU,,"20060425",USF,99.8844006786146,99.8841934204102,CA,"2006",,,,2949.33118548865,404216.977962403
"340","6265043",QUAIL HAND THIN UNIT 13-1,"17",TMU,,"20060730",USF,185.09777059389,185.097946166992,CA,"2006",,,,6158.62263250538,749064.808091172
"341","6265044",QUAIL HAND THIN UNIT 13-2,"17",TMU,,"20060730",USF,119.764433531617,119.763916015625,CA,"2006",,,,3853.74723521511,484667.373150653
"342","6265045",QUAIL HAND THIN UNIT 13-3,"17",TMU,,"20060730",USF,115.15336813748,115.153511047363,CA,"2006",,,,4060.76591704529,466009.726519174
"343","6265046",QUAIL HAND THIN UNIT 13-4,"17",TMU,,"20060730",USF,38.0203729609808,38.0205039978027,CA,"2006",,,,3147.29505558924,153863.519744254
"344","6265047",KINGSBURY HAND THIN UNIT 1,"17",TMU,,"20060606",USF,71.1692789923947,71.1695175170898,CA,"2006",,,,3133.02318379119,288012.804806469
"345","6265056",KINGSBURY HAND THIN UNIT 2,"17",TMU,,"20060606",USF,90.071425929711,90.070686340332,CA,"2006",,,,3622.46947195048,364503.145698358
"346","6265057",KINGSBURY HAND THIN UNIT 4A,"17",TMU,,"20060606",USF,95.3010925905127,95.3014068603516,CA,"2006",,,,3906.95093371399,385671.123630818
"347","6265058",KINGSBURY HAND THIN UNIT 9,"17",TMU,,"20060606",USF,14.4253984312278,14.425422668457,CA,"2006",,,,1866.83601982113,58377.613193343
"348","6265059",KINGSBURY HAND THIN UNIT 10,"17",TMU,,"20060606",USF,107.362062448252,107.362045288086,CA,"2006",,,,3125.86894200614,434478.794573552
"349","6265680",QUAIL HAND PILE UNIT 13-4,"9",TMU,,"20060730",USF,38.0203729609808,38.0205039978027,CA,"2006",,,,3147.29505558924,153863.519744254
"350","6265687",KINGSBURY HAND THIN UNIT 4B,"17",TMU,,"20060606",USF,6.54709924644663,6.54706621170044,CA,"2006",,,,778.176166746979,26495.0368855411
"351","6265688",KINGSBURY HAND PILE UNIT 4B,"9",TMU,,"20060606",USF,6.54709924644663,6.54706621170044,CA,"2006",,,,778.176166746979,26495.0368855411
"352","6265691",WARD MASTICATION UNIT 20-5,"15",TMU,,"20060426",USF,109.895815313084,109.896560668945,CA,"2006",,,,3577.17061291068,444735.587409117
"353","6265692",WARD MASTICATION UNIT 20-9,"15",TMU,,"20060929",USF,164.80528725138,164.80436706543,CA,"2006",,,,5666.98075335835,666939.600771543
"354","6265695",KINGSBURY HAND THIN UNIT 3,"17",TMU,,"20060606",USF,41.4648830684396,41.4647941589355,CA,"2006",,,,1852.51702822659,167802.067386271
"355","6265696",KINGSBURY HAND PILE UNIT 3,"9",TMU,,"20060606",USF,41.4648830684396,41.4647941589355,CA,"2006",,,,1852.51702822659,167802.067386271
"356","6265902",ULM KINGSBURY SOUTH HANDPILE,"9",TMU,,"20060730",USF,145.631273060166,145.630676269531,CA,"2006",,,,16876.4468140244,589346.464280388
"357","6266911",DEFENSE/THREAT,"17",SQF,,"20060701",USF,1094.9242021401,1094.92199707031,CA,"2006",,,,20471.2537439136,4430992.26965732
"358","0000000006266958", ,"5",CNF,,"20060731",USF,121.386101977203,121.386322021484,CA,"2006",,,,4140.08349289848,491233.026667534
"359","6267109",FOREST FALLS SMALL D THIN/STACK,"17",BDF,,"20060808",USF,138.85859222088,138.857849121094,CA,"2006",,,,14334.209563664,561937.795593564
"360","6267194",U-22 SITE PREP ALPHA CUT/STACK,"9",BDF,,"20060731",USF,68.3816435525403,68.381591796875,CA,"2006",,,,3431.4567607797,276730.493493743
"361","6267195",SKYLINE 11 SMALL DIAMETER,"17",BDF,,"20060731",USF,34.4235500184102,34.423583984375,CA,"2006",,,,3133.24736275299,139307.2992268
"362","0000000006267225",06 PLANTATION RELEASE,"12",MDF,,"20060727",USF,594.911973486597,594.912170410156,CA,"2006",,,,21877.5271715161,2407524.16231883
"363","6267246",BARTON OWL UNITS THIN,"17",BDF,,"20060815",USF,93.8604408446738,93.8599166870117,CA,"2006",,,,6371.94060373821,379837.620986107
"364","6267273",ID WEST UNIT 14 CUT AND STACK,"9",BDF,,"20060701",USF,52.8071573897558,52.8073844909668,CA,"2006",,,,2665.8724704877,213703.902008781
"365","6267274",BIG BEAR SKYLINE TIMBER SALE,"2",BDF,,"20060801",USF,622.956462481004,622.953247070312,CA,"2006",,,,39540.0929125868,2521002.28163325
"366","0000000006267439", ,"17",MNF,,"20060810",USF,97.1599871096766,97.1604537963867,CA,"2006",,,,8330.32510903545,393194.40465819
"367","0000000006267440", ,"17",MNF,,"20060801",USF,105.493186564303,105.49210357666,CA,"2006",,,,4286.40055068657,426911.399121129
"368","0000000006267604",06 AL NON-QLG BEAR-CUB DFPZ,"17",LNF,,"20060917",USF,443.878872652038,443.878387451172,CA,"2006",,,,13528.8645271192,1796312.0469507
"369","0000000006267605",06 AL NON-QLG BEAR-CUB DFPZ,"9",LNF,,"20060917",USF,443.878872652038,443.878387451172,CA,"2006",,,,13528.8645271192,1796312.0469507
"370","6268263",BARTON 6 2006 PARTIAL THIN,"17",BDF,,"20060901",USF,111.323620391911,111.323341369629,CA,"2006",,,,3286.89067445701,450509.575717251
"371","0000000006268264",243 CENTRAL MASTICATION,"15",BDF,,"20060901",USF,481.427387115293,481.426025390625,CA,"2006",,,,24940.9995747652,1948262.06184979
"372","0000000006268265",243 CENTRAL BIG TREES,"2",BDF,,"20060901",USF,481.427387115293,481.426025390625,CA,"2006",,,,24940.9995747652,1948262.06184979
"373","0000000006268266",243 CENTRAL SMALL D THIN,"17",BDF,,"20060901",USF,481.427387115293,481.426025390625,CA,"2006",,,,24940.9995747652,1948262.06184979
"374","0000000006268315",06 EL PEGLEG PLANTATION THIN,"12",LNF,,"20060701",USF,198.250722588127,198.250793457031,CA,"2006",,,,9795.48554064245,802292.497393178
"375","0000000006268317",06 EL MUD/DIXIE PLANTATION THIN,"12",LNF,,"20060701",USF,312.642862118837,312.6435546875,CA,"2006",,,,20286.2360612748,1265223.52019906
"376","0000000006268318",06 EL DOW PLANTATION THINNING,"12",LNF,,"20060701",USF,52.625795730774,52.6256866455078,CA,"2006",,,,2408.94541215023,212968.591357682
"377","6268343",JOHNSVILLE MASTICATION,"15",PNF,,"20060930",USF,69.2036929692648,69.2043304443359,CA,"2006",,,,6323.16377253654,280059.989668144
"378","6268344",JOHNSVILLE MECH. THIN,"17",PNF,,"20060929",USF,51.3641538329098,51.3645973205566,CA,"2006",,,,5197.10679875919,207865.148120328
